Date,Open,High,Low,Close,Adj Close,Volume
2010-11-15,105.949997,105.949997,105.949997,105.949997,87.967461,0
2010-11-16,104.220001,104.220001,104.220001,104.220001,86.531090,0
2010-11-17,104.339996,104.339996,104.339996,104.339996,86.630745,0
2010-11-18,105.959999,105.959999,105.959999,105.959999,87.975777,0
2010-11-19,106.290001,106.290001,106.290001,106.290001,88.249756,0
2010-11-22,106.260002,106.260002,106.260002,106.260002,88.224838,0
2010-11-23,104.809998,104.809998,104.809998,104.809998,87.020943,0
2010-11-24,106.500000,106.500000,106.500000,106.500000,88.424110,0
2010-11-26,105.769997,105.769997,105.769997,105.769997,87.818001,0
2010-11-29,105.639999,105.639999,105.639999,105.639999,87.710091,0
2010-11-30,104.980003,104.980003,104.980003,104.980003,87.162117,0
2010-12-01,107.250000,107.250000,107.250000,107.250000,89.046844,0
2010-12-02,108.599998,108.599998,108.599998,108.599998,90.167717,0
2010-12-03,108.980003,108.980003,108.980003,108.980003,90.483208,0
2010-12-06,108.930000,108.930000,108.930000,108.930000,90.441689,0
2010-12-07,109.000000,109.000000,109.000000,109.000000,90.499817,0
2010-12-08,109.309998,109.309998,109.309998,109.309998,90.757172,0
2010-12-09,109.720001,109.720001,109.720001,109.720001,91.097580,0
2010-12-10,110.449997,110.449997,110.449997,110.449997,91.703690,0
2010-12-13,110.389999,110.389999,110.389999,110.389999,91.653870,0
2010-12-14,110.470001,110.470001,110.470001,110.470001,91.720291,0
2010-12-15,109.900002,109.900002,109.900002,109.900002,91.247055,0
2010-12-16,110.669998,110.669998,110.669998,110.669998,91.886345,0
2010-12-17,110.839996,110.839996,110.839996,110.839996,92.027504,0
2010-12-20,111.129997,111.129997,111.129997,111.129997,92.268272,0
2010-12-21,111.870003,111.870003,111.870003,111.870003,92.882698,0
2010-12-22,112.230003,112.230003,112.230003,112.230003,93.181564,0
2010-12-23,111.510002,111.510002,111.510002,111.510002,92.583778,0
2010-12-27,111.599998,111.599998,111.599998,111.599998,92.658501,0
2010-12-28,111.610001,111.610001,111.610001,111.610001,92.666817,0
2010-12-29,111.800003,111.800003,111.800003,111.800003,92.824570,0
2010-12-30,111.669998,111.669998,111.669998,111.669998,92.716614,0
2010-12-31,111.550003,111.550003,111.550003,111.550003,92.616989,0
2011-01-03,112.879997,112.879997,112.879997,112.879997,93.721252,0
2011-01-04,112.529999,112.529999,112.529999,112.529999,93.430656,0
2011-01-05,113.160004,113.160004,113.160004,113.160004,93.953720,0
2011-01-06,112.959999,112.959999,112.959999,112.959999,93.787651,0
2011-01-07,112.750000,112.750000,112.750000,112.750000,93.613312,0
2011-01-10,112.709999,112.709999,112.709999,112.709999,93.580093,0
2011-01-11,113.150002,113.150002,113.150002,113.150002,93.945412,0
2011-01-12,114.150002,114.150002,114.150002,114.150002,94.775688,0
2011-01-13,113.980003,113.980003,113.980003,113.980003,94.634560,0
2011-01-14,114.820000,114.820000,114.820000,114.820000,95.331978,0
2011-01-18,115.050003,115.050003,115.050003,115.050003,95.522957,0
2011-01-19,113.680000,113.680000,113.680000,113.680000,94.385475,0
2011-01-20,113.370003,113.370003,113.370003,113.370003,94.128059,0
2011-01-21,113.500000,113.500000,113.500000,113.500000,94.236038,0
2011-01-24,114.230003,114.230003,114.230003,114.230003,94.842133,0
2011-01-25,114.269997,114.269997,114.269997,114.269997,94.875320,0
2011-01-26,114.959999,114.959999,114.959999,114.959999,95.448242,0
2011-01-27,115.250000,115.250000,115.250000,115.250000,95.689003,0
2011-01-28,113.150002,113.150002,113.150002,113.150002,93.945412,0
2011-01-31,114.010002,114.010002,114.010002,114.010002,94.659454,0
2011-02-01,115.949997,115.949997,115.949997,115.949997,96.270187,0
2011-02-02,115.660004,115.660004,115.660004,115.660004,96.029411,0
2011-02-03,115.970001,115.970001,115.970001,115.970001,96.286797,0
2011-02-04,116.300003,116.300003,116.300003,116.300003,96.560799,0
2011-02-07,117.080002,117.080002,117.080002,117.080002,97.208420,0
2011-02-08,117.620003,117.620003,117.620003,117.620003,97.656731,0
2011-02-09,117.279999,117.279999,117.279999,117.279999,97.374458,0
2011-02-10,117.459999,117.459999,117.459999,117.459999,97.523911,0
2011-02-11,118.209999,118.209999,118.209999,118.209999,98.146606,0
2011-02-14,118.589996,118.589996,118.589996,118.589996,98.462112,0
2011-02-15,118.139999,118.139999,118.139999,118.139999,98.088486,0
2011-02-16,118.959999,118.959999,118.959999,118.959999,98.769333,0
2011-02-17,119.389999,119.389999,119.389999,119.389999,99.126350,0
2011-02-18,119.559998,119.559998,119.559998,119.559998,99.267471,0
2011-02-22,117.000000,117.000000,117.000000,117.000000,97.141991,0
2011-02-23,116.099998,116.099998,116.099998,116.099998,96.394745,0
2011-02-24,116.089996,116.089996,116.089996,116.089996,96.386436,0
2011-02-25,117.580002,117.580002,117.580002,117.580002,97.623543,0
2011-02-28,118.160004,118.160004,118.160004,118.160004,98.105110,0
2011-03-01,116.239998,116.239998,116.239998,116.239998,96.510986,0
2011-03-02,116.510002,116.510002,116.510002,116.510002,96.735146,0
2011-03-03,118.589996,118.589996,118.589996,118.589996,98.462112,0
2011-03-04,117.760002,117.760002,117.760002,117.760002,97.772987,0
2011-03-07,116.669998,116.669998,116.669998,116.669998,96.867973,0
2011-03-08,117.769997,117.769997,117.769997,117.769997,97.781296,0
2011-03-09,117.580002,117.580002,117.580002,117.580002,97.623543,0
2011-03-10,115.290001,115.290001,115.290001,115.290001,95.722221,0
2011-03-11,116.099998,116.099998,116.099998,116.099998,96.394745,0
2011-03-14,115.419998,115.419998,115.419998,115.419998,95.830124,0
2011-03-15,114.199997,114.199997,114.199997,114.199997,94.817207,0
2011-03-16,112.150002,112.150002,112.150002,112.150002,93.115158,0
2011-03-17,113.489998,113.489998,113.489998,113.489998,94.227745,0
2011-03-18,114.050003,114.050003,114.050003,114.050003,94.692696,0
2011-03-21,115.870003,115.870003,115.870003,115.870003,96.203758,0
2011-03-22,115.440002,115.440002,115.440002,115.440002,95.846741,0
2011-03-23,115.760002,115.760002,115.760002,115.760002,96.112434,0
2011-03-24,116.480003,116.480003,116.480003,116.480003,97.010262,0
2011-03-25,116.949997,116.949997,116.949997,116.949997,97.401695,0
2011-03-28,116.599998,116.599998,116.599998,116.599998,97.110184,0
2011-03-29,117.500000,117.500000,117.500000,117.500000,97.859764,0
2011-03-30,118.419998,118.419998,118.419998,118.419998,98.625961,0
2011-03-31,118.330002,118.330002,118.330002,118.330002,98.551018,0
2011-04-01,118.940002,118.940002,118.940002,118.940002,99.059059,0
2011-04-04,119.019997,119.019997,119.019997,119.019997,99.125664,0
2011-04-05,119.089996,119.089996,119.089996,119.089996,99.183983,0
2011-04-06,119.330002,119.330002,119.330002,119.330002,99.383865,0
2011-04-07,119.070000,119.070000,119.070000,119.070000,99.167313,0
2011-04-08,118.519997,118.519997,118.519997,118.519997,98.709267,0
2011-04-11,118.089996,118.089996,118.089996,118.089996,98.351135,0
2011-04-12,117.089996,117.089996,117.089996,117.089996,97.518288,0
2011-04-13,117.199997,117.199997,117.199997,117.199997,97.609901,0
2011-04-14,117.250000,117.250000,117.250000,117.250000,97.651543,0
2011-04-15,117.820000,117.820000,117.820000,117.820000,98.126274,0
2011-04-18,116.430000,116.430000,116.430000,116.430000,96.968597,0
2011-04-19,117.059998,117.059998,117.059998,117.059998,97.493294,0
2011-04-20,118.760002,118.760002,118.760002,118.760002,98.909142,0
2011-04-21,119.440002,119.440002,119.440002,119.440002,99.475479,0
2011-04-25,119.269997,119.269997,119.269997,119.269997,99.333885,0
2011-04-26,120.349998,120.349998,120.349998,120.349998,100.233360,0
2011-04-27,121.120003,121.120003,121.120003,121.120003,100.874664,0
2011-04-28,121.529999,121.529999,121.529999,121.529999,101.216133,0
2011-04-29,121.849998,121.849998,121.849998,121.849998,101.482651,0
2011-05-02,121.510002,121.510002,121.510002,121.510002,101.199478,0
2011-05-03,120.889999,120.889999,120.889999,120.889999,100.683105,0
2011-05-04,120.000000,120.000000,120.000000,120.000000,99.941864,0
2011-05-05,119.050003,119.050003,119.050003,119.050003,99.150696,0
2011-05-06,119.529999,119.529999,119.529999,119.529999,99.550430,0
2011-05-09,120.209999,120.209999,120.209999,120.209999,100.116776,0
2011-05-10,121.290001,121.290001,121.290001,121.290001,101.016258,0
2011-05-11,119.930000,119.930000,119.930000,119.930000,99.883575,0
2011-05-12,120.550003,120.550003,120.550003,120.550003,100.399933,0
2011-05-13,119.500000,119.500000,119.500000,119.500000,99.525444,0
2011-05-16,118.639999,118.639999,118.639999,118.639999,98.809196,0
2011-05-17,118.519997,118.519997,118.519997,118.519997,98.709267,0
2011-05-18,119.730003,119.730003,119.730003,119.730003,99.717010,0
2011-05-19,119.989998,119.989998,119.989998,119.989998,99.933571,0
2011-05-20,119.110001,119.110001,119.110001,119.110001,99.200630,0
2011-05-23,117.589996,117.589996,117.589996,117.589996,97.934708,0
2011-05-24,117.449997,117.449997,117.449997,117.449997,97.818108,0
2011-05-25,117.980003,117.980003,117.980003,117.980003,98.259521,0
2011-05-26,118.610001,118.610001,118.610001,118.610001,98.784210,0
2011-05-27,119.169998,119.169998,119.169998,119.169998,99.250626,0
2011-05-31,120.449997,120.449997,120.449997,120.449997,100.316696,0
2011-06-01,117.639999,117.639999,117.639999,117.639999,97.976364,0
2011-06-02,117.519997,117.519997,117.519997,117.519997,97.876396,0
2011-06-03,116.300003,116.300003,116.300003,116.300003,96.860344,0
2011-06-06,114.949997,114.949997,114.949997,114.949997,95.736000,0
2011-06-07,114.930000,114.930000,114.930000,114.930000,95.719345,0
2011-06-08,114.339996,114.339996,114.339996,114.339996,95.227951,0
2011-06-09,115.129997,115.129997,115.129997,115.129997,95.885895,0
2011-06-10,113.470001,113.470001,113.470001,113.470001,94.503380,0
2011-06-13,113.480003,113.480003,113.480003,113.480003,94.511719,0
2011-06-14,115.050003,115.050003,115.050003,115.050003,95.819267,0
2011-06-15,113.070000,113.070000,113.070000,113.070000,94.170242,0
2011-06-16,113.230003,113.230003,113.230003,113.230003,94.303513,0
2011-06-17,113.519997,113.519997,113.519997,113.519997,94.545029,0
2011-06-20,114.180000,114.180000,114.180000,114.180000,95.094704,0
2011-06-21,115.870003,115.870003,115.870003,115.870003,96.502220,0
2011-06-22,115.139999,115.139999,115.139999,115.139999,95.894203,0
2011-06-23,114.550003,114.550003,114.550003,114.550003,95.711250,0
2011-06-24,113.279999,113.279999,113.279999,113.279999,94.650124,0
2011-06-27,114.269997,114.269997,114.269997,114.269997,95.477280,0
2011-06-28,115.830002,115.830002,115.830002,115.830002,96.780731,0
2011-06-29,116.769997,116.769997,116.769997,116.769997,97.566162,0
2011-06-30,117.910004,117.910004,117.910004,117.910004,98.518669,0
2011-07-01,119.650002,119.650002,119.650002,119.650002,99.972511,0
2011-07-05,119.570000,119.570000,119.570000,119.570000,99.905693,0
2011-07-06,119.800003,119.800003,119.800003,119.800003,100.097862,0
2011-07-07,121.099998,121.099998,121.099998,121.099998,101.184044,0
2011-07-08,120.279999,120.279999,120.279999,120.279999,100.498878,0
2011-07-11,117.980003,117.980003,117.980003,117.980003,98.577164,0
2011-07-12,117.449997,117.449997,117.449997,117.449997,98.134315,0
2011-07-13,117.910004,117.910004,117.910004,117.910004,98.518669,0
2011-07-14,116.949997,116.949997,116.949997,116.949997,97.716568,0
2011-07-15,117.660004,117.660004,117.660004,117.660004,98.309761,0
2011-07-18,116.550003,116.550003,116.550003,116.550003,97.382339,0
2011-07-19,118.550003,118.550003,118.550003,118.550003,99.053429,0
2011-07-20,118.459999,118.459999,118.459999,118.459999,98.978210,0
2011-07-21,119.989998,119.989998,119.989998,119.989998,100.256622,0
2011-07-22,120.139999,120.139999,120.139999,120.139999,100.381935,0
2011-07-25,119.349998,119.349998,119.349998,119.349998,99.721863,0
2011-07-26,118.809998,118.809998,118.809998,118.809998,99.270668,0
2011-07-27,116.230003,116.230003,116.230003,116.230003,97.114937,0
2011-07-28,115.870003,115.870003,115.870003,115.870003,96.814163,0
2011-07-29,115.209999,115.209999,115.209999,115.209999,96.262711,0
2011-08-01,114.720001,114.720001,114.720001,114.720001,95.853294,0
2011-08-02,111.639999,111.639999,111.639999,111.639999,93.279839,0
2011-08-03,112.269997,112.269997,112.269997,112.269997,93.806206,0
2011-08-04,106.589996,106.589996,106.589996,106.589996,89.060333,0
2011-08-05,106.180000,106.180000,106.180000,106.180000,88.717758,0
2011-08-08,98.730003,98.730003,98.730003,98.730003,82.493004,0
2011-08-09,103.769997,103.769997,103.769997,103.769997,86.704102,0
2011-08-10,99.320000,99.320000,99.320000,99.320000,82.985954,0
2011-08-11,104.059998,104.059998,104.059998,104.059998,86.946442,0
2011-08-12,104.599998,104.599998,104.599998,104.599998,87.397621,0
2011-08-15,107.010002,107.010002,107.010002,107.010002,89.411263,0
2011-08-16,105.849998,105.849998,105.849998,105.849998,88.442024,0
2011-08-17,105.870003,105.870003,105.870003,105.870003,88.458771,0
2011-08-18,100.910004,100.910004,100.910004,100.910004,84.314476,0
2011-08-19,99.339996,99.339996,99.339996,99.339996,83.002678,0
2011-08-22,99.339996,99.339996,99.339996,99.339996,83.002678,0
2011-08-23,102.900002,102.900002,102.900002,102.900002,85.977203,0
2011-08-24,104.269997,104.269997,104.269997,104.269997,87.121887,0
2011-08-25,102.489998,102.489998,102.489998,102.489998,85.634621,0
2011-08-26,104.269997,104.269997,104.269997,104.269997,87.121887,0
2011-08-29,107.519997,107.519997,107.519997,107.519997,89.837410,0
2011-08-30,107.849998,107.849998,107.849998,107.849998,90.113106,0
2011-08-31,108.320000,108.320000,108.320000,108.320000,90.505836,0
2011-09-01,106.870003,106.870003,106.870003,106.870003,89.294304,0
2011-09-02,104.029999,104.029999,104.029999,104.029999,86.921349,0
2011-09-06,103.300003,103.300003,103.300003,103.300003,86.311386,0
2011-09-07,106.489998,106.489998,106.489998,106.489998,88.976791,0
2011-09-08,105.250000,105.250000,105.250000,105.250000,87.940720,0
2011-09-09,102.410004,102.410004,102.410004,102.410004,85.567795,0
2011-09-12,103.110001,103.110001,103.110001,103.110001,86.152679,0
2011-09-13,104.239998,104.239998,104.239998,104.239998,87.096825,0
2011-09-14,105.730003,105.730003,105.730003,105.730003,88.341782,0
2011-09-15,107.480003,107.480003,107.480003,107.480003,89.803993,0
2011-09-16,107.989998,107.989998,107.989998,107.989998,90.230118,0
2011-09-19,106.860001,106.860001,106.860001,106.860001,89.285927,0
2011-09-20,106.419998,106.419998,106.419998,106.419998,88.918304,0
2011-09-21,103.209999,103.209999,103.209999,103.209999,86.236214,0
2011-09-22,99.330002,99.330002,99.330002,99.330002,83.399124,0
2011-09-23,100.050003,100.050003,100.050003,100.050003,84.003670,0
2011-09-26,102.290001,102.290001,102.290001,102.290001,85.884422,0
2011-09-27,103.529999,103.529999,103.529999,103.529999,86.925537,0
2011-09-28,101.139999,101.139999,101.139999,101.139999,84.918839,0
2011-09-29,101.980003,101.980003,101.980003,101.980003,85.624123,0
2011-09-30,99.379997,99.379997,99.379997,99.379997,83.441132,0
2011-10-03,96.169998,96.169998,96.169998,96.169998,80.745949,0
2011-10-04,98.769997,98.769997,98.769997,98.769997,82.928963,0
2011-10-05,100.599998,100.599998,100.599998,100.599998,84.465439,0
2011-10-06,102.589996,102.589996,102.589996,102.589996,86.136284,0
2011-10-07,101.529999,101.529999,101.529999,101.529999,85.246323,0
2011-10-10,105.080002,105.080002,105.080002,105.080002,88.226936,0
2011-10-11,105.180000,105.180000,105.180000,105.180000,88.310883,0
2011-10-12,106.309998,106.309998,106.309998,106.309998,89.259651,0
2011-10-13,106.070000,106.070000,106.070000,106.070000,89.058174,0
2011-10-14,107.949997,107.949997,107.949997,107.949997,90.636658,0
2011-10-17,105.680000,105.680000,105.680000,105.680000,88.730705,0
2011-10-18,107.949997,107.949997,107.949997,107.949997,90.636658,0
2011-10-19,106.489998,106.489998,106.489998,106.489998,89.410797,0
2011-10-20,106.949997,106.949997,106.949997,106.949997,89.797012,0
2011-10-21,109.019997,109.019997,109.019997,109.019997,91.535027,0
2011-10-24,110.779999,110.779999,110.779999,110.779999,93.012756,0
2011-10-25,108.430000,108.430000,108.430000,108.430000,91.039642,0
2011-10-26,109.669998,109.669998,109.669998,109.669998,92.080795,0
2011-10-27,113.629997,113.629997,113.629997,113.629997,95.405663,0
2011-10-28,113.610001,113.610001,113.610001,113.610001,95.388855,0
2011-10-31,110.809998,110.809998,110.809998,110.809998,93.037933,0
2011-11-01,107.610001,107.610001,107.610001,107.610001,90.351189,0
2011-11-02,109.459999,109.459999,109.459999,109.459999,91.904472,0
2011-11-03,111.620003,111.620003,111.620003,111.620003,93.718033,0
2011-11-04,111.019997,111.019997,111.019997,111.019997,93.214256,0
2011-11-07,111.559998,111.559998,111.559998,111.559998,93.667664,0
2011-11-08,112.910004,112.910004,112.910004,112.910004,94.801155,0
2011-11-09,108.629997,108.629997,108.629997,108.629997,91.207581,0
2011-11-10,109.529999,109.529999,109.529999,109.529999,91.963249,0
2011-11-11,111.739998,111.739998,111.739998,111.739998,93.818794,0
2011-11-14,110.660004,110.660004,110.660004,110.660004,92.912010,0
2011-11-15,111.309998,111.309998,111.309998,111.309998,93.457771,0
2011-11-16,109.500000,109.500000,109.500000,109.500000,91.938042,0
2011-11-17,107.660004,107.660004,107.660004,107.660004,90.393158,0
2011-11-18,107.610001,107.610001,107.610001,107.610001,90.351189,0
2011-11-21,105.599998,105.599998,105.599998,105.599998,88.663521,0
2011-11-22,105.129997,105.129997,105.129997,105.129997,88.268921,0
2011-11-23,102.699997,102.699997,102.699997,102.699997,86.228661,0
2011-11-25,102.370003,102.370003,102.370003,102.370003,85.951569,0
2011-11-28,105.550003,105.550003,105.550003,105.550003,88.621574,0
2011-11-29,105.750000,105.750000,105.750000,105.750000,88.789482,0
2011-11-30,110.500000,110.500000,110.500000,110.500000,92.777657,0
2011-12-01,110.220001,110.220001,110.220001,110.220001,92.542587,0
2011-12-02,110.279999,110.279999,110.279999,110.279999,92.592957,0
2011-12-05,111.480003,111.480003,111.480003,111.480003,93.600494,0
2011-12-06,111.529999,111.529999,111.529999,111.529999,93.642487,0
2011-12-07,111.709999,111.709999,111.709999,111.709999,93.793602,0
2011-12-08,109.209999,109.209999,109.209999,109.209999,91.694557,0
2011-12-09,111.209999,111.209999,111.209999,111.209999,93.373787,0
2011-12-12,109.519997,109.519997,109.519997,109.519997,91.954819,0
2011-12-13,108.389999,108.389999,108.389999,108.389999,91.006081,0
2011-12-14,107.099998,107.099998,107.099998,107.099998,89.922958,0
2011-12-15,107.559998,107.559998,107.559998,107.559998,90.309196,0
2011-12-16,108.029999,108.029999,108.029999,108.029999,90.703835,0
2011-12-19,106.650002,106.650002,106.650002,106.650002,89.545143,0
2011-12-20,109.970001,109.970001,109.970001,109.970001,92.332649,0
2011-12-21,110.199997,110.199997,110.199997,110.199997,92.525780,0
2011-12-22,110.629997,110.629997,110.629997,110.629997,93.327187,0
2011-12-23,111.550003,111.550003,111.550003,111.550003,94.103317,0
2011-12-27,111.620003,111.620003,111.620003,111.620003,94.162346,0
2011-12-28,110.120003,110.120003,110.120003,110.120003,92.896942,0
2011-12-29,111.339996,111.339996,111.339996,111.339996,93.926140,0
2011-12-30,110.870003,110.870003,110.870003,110.870003,93.529686,0
2012-01-03,112.540001,112.540001,112.540001,112.540001,94.938477,0
2012-01-04,112.500000,112.500000,112.500000,112.500000,94.904739,0
2012-01-05,112.930000,112.930000,112.930000,112.930000,95.267494,0
2012-01-06,112.709999,112.709999,112.709999,112.709999,95.081886,0
2012-01-09,113.029999,113.029999,113.029999,113.029999,95.351830,0
2012-01-10,114.120003,114.120003,114.120003,114.120003,96.271362,0
2012-01-11,114.250000,114.250000,114.250000,114.250000,96.381020,0
2012-01-12,114.559998,114.559998,114.559998,114.559998,96.642540,0
2012-01-13,113.949997,113.949997,113.949997,113.949997,96.127953,0
2012-01-17,114.330002,114.330002,114.330002,114.330002,96.448509,0
2012-01-18,115.720001,115.720001,115.720001,115.720001,97.621109,0
2012-01-19,116.330002,116.330002,116.330002,116.330002,98.135704,0
2012-01-20,116.400002,116.400002,116.400002,116.400002,98.194771,0
2012-01-23,116.419998,116.419998,116.419998,116.419998,98.211632,0
2012-01-24,116.440002,116.440002,116.440002,116.440002,98.228500,0
2012-01-25,117.529999,117.529999,117.529999,117.529999,99.148056,0
2012-01-26,116.889999,116.889999,116.889999,116.889999,98.608139,0
2012-01-27,116.879997,116.879997,116.879997,116.879997,98.599678,0
2012-01-30,116.510002,116.510002,116.510002,116.510002,98.287537,0
2012-01-31,116.449997,116.449997,116.449997,116.449997,98.236931,0
2012-02-01,117.730003,117.730003,117.730003,117.730003,99.316734,0
2012-02-02,117.910004,117.910004,117.910004,117.910004,99.468597,0
2012-02-03,119.750000,119.750000,119.750000,119.750000,101.020798,0
2012-02-06,119.680000,119.680000,119.680000,119.680000,100.961769,0
2012-02-07,119.879997,119.879997,119.879997,119.879997,101.130470,0
2012-02-08,120.160004,120.160004,120.160004,120.160004,101.366692,0
2012-02-09,120.309998,120.309998,120.309998,120.309998,101.493217,0
2012-02-10,119.379997,119.379997,119.379997,119.379997,100.708664,0
2012-02-13,120.309998,120.309998,120.309998,120.309998,101.493217,0
2012-02-14,120.169998,120.169998,120.169998,120.169998,101.375099,0
2012-02-15,119.580002,119.580002,119.580002,119.580002,100.877419,0
2012-02-16,121.050003,121.050003,121.050003,121.050003,102.117477,0
2012-02-17,121.239998,121.239998,121.239998,121.239998,102.277779,0
2012-02-21,121.190002,121.190002,121.190002,121.190002,102.235588,0
2012-02-22,120.739998,120.739998,120.739998,120.739998,101.855965,0
2012-02-23,121.440002,121.440002,121.440002,121.440002,102.446510,0
2012-02-24,121.610001,121.610001,121.610001,121.610001,102.589905,0
2012-02-27,121.750000,121.750000,121.750000,121.750000,102.708015,0
2012-02-28,122.040001,122.040001,122.040001,122.040001,102.952644,0
2012-02-29,121.370003,121.370003,121.370003,121.370003,102.387436,0
2012-03-01,122.150002,122.150002,122.150002,122.150002,103.045448,0
2012-03-02,121.599998,121.599998,121.599998,121.599998,102.581459,0
2012-03-05,121.150002,121.150002,121.150002,121.150002,102.201874,0
2012-03-06,119.180000,119.180000,119.180000,119.180000,100.539978,0
2012-03-07,120.120003,120.120003,120.120003,120.120003,101.332916,0
2012-03-08,121.370003,121.370003,121.370003,121.370003,102.387436,0
2012-03-09,121.949997,121.949997,121.949997,121.949997,102.876717,0
2012-03-12,121.879997,121.879997,121.879997,121.879997,102.817680,0
2012-03-13,124.169998,124.169998,124.169998,124.169998,104.749519,0
2012-03-14,123.879997,123.879997,123.879997,123.879997,104.504875,0
2012-03-15,124.690002,124.690002,124.690002,124.690002,105.188194,0
2012-03-16,124.779999,124.779999,124.779999,124.779999,105.264122,0
2012-03-19,125.309998,125.309998,125.309998,125.309998,105.711227,0
2012-03-20,124.809998,124.809998,124.809998,124.809998,105.289429,0
2012-03-21,124.639999,124.639999,124.639999,124.639999,105.145988,0
2012-03-22,123.669998,123.669998,123.669998,123.669998,104.327721,0
2012-03-23,123.709999,123.709999,123.709999,123.709999,104.747704,0
2012-03-26,125.480003,125.480003,125.480003,125.480003,106.246384,0
2012-03-27,125.070000,125.070000,125.070000,125.070000,105.899223,0
2012-03-28,124.449997,124.449997,124.449997,124.449997,105.374260,0
2012-03-29,124.269997,124.269997,124.269997,124.269997,105.221855,0
2012-03-30,124.650002,124.650002,124.650002,124.650002,105.543594,0
2012-04-02,125.620003,125.620003,125.620003,125.620003,106.364914,0
2012-04-03,125.190002,125.190002,125.190002,125.190002,106.000839,0
2012-04-04,123.800003,123.800003,123.800003,123.800003,104.823906,0
2012-04-05,123.720001,123.720001,123.720001,123.720001,104.756165,0
2012-04-09,122.250000,122.250000,122.250000,122.250000,103.511475,0
2012-04-10,120.010002,120.010002,120.010002,120.010002,101.614815,0
2012-04-11,121.040001,121.040001,121.040001,121.040001,102.486946,0
2012-04-12,122.790001,122.790001,122.790001,122.790001,103.968689,0
2012-04-13,121.250000,121.250000,121.250000,121.250000,102.664764,0
2012-04-16,121.199997,121.199997,121.199997,121.199997,102.622406,0
2012-04-17,123.070000,123.070000,123.070000,123.070000,104.205780,0
2012-04-18,122.540001,122.540001,122.540001,122.540001,103.757034,0
2012-04-19,121.889999,121.889999,121.889999,121.889999,103.206657,0
2012-04-20,122.070000,122.070000,122.070000,122.070000,103.359062,0
2012-04-23,120.949997,120.949997,120.949997,120.949997,102.410751,0
2012-04-24,121.389999,121.389999,121.389999,121.389999,102.783295,0
2012-04-25,123.150002,123.150002,123.150002,123.150002,104.273514,0
2012-04-26,124.010002,124.010002,124.010002,124.010002,105.001724,0
2012-04-27,124.410004,124.410004,124.410004,124.410004,105.340385,0
2012-04-30,123.830002,123.830002,123.830002,123.830002,104.849297,0
2012-05-01,124.440002,124.440002,124.440002,124.440002,105.365791,0
2012-05-02,124.250000,124.250000,124.250000,124.250000,105.204903,0
2012-05-03,123.139999,123.139999,123.139999,123.139999,104.265045,0
2012-05-04,121.139999,121.139999,121.139999,121.139999,102.571609,0
2012-05-07,121.220001,121.220001,121.220001,121.220001,102.639381,0
